time,key,value,table
2020-11-25T18:27:33Z,Fassett,5,areas
2020-11-25T18:27:33Z,Fort-Coulonge,5,areas
2020-11-25T18:27:33Z,Gatineau,2799,areas
2020-11-25T18:27:33Z,Gracefield,16,areas
2020-11-25T18:27:33Z,Healed/resolved cases,2943,cases
2020-11-25T18:27:33Z,L'Ange-Gardien,44,areas
2020-11-25T18:27:33Z,L'Île-du-Grand-Calumet,5,areas
2020-11-25T18:27:33Z,La Pêche,36,areas
2020-11-25T18:27:33Z,Lac-des-Plages,5,areas
2020-11-25T18:27:33Z,Lac-Rapide,5,areas
2020-11-25T18:27:33Z,Lac-Simon,5,areas
2020-11-25T18:27:33Z,Lochaber,5,areas
2020-11-25T18:27:33Z,Lochaber-Partie-Ouest,5,areas
2020-11-25T18:27:33Z,Low,5,areas
2020-11-25T18:27:33Z,Maniwaki,21,areas
2020-11-25T18:27:33Z,Mansfield-et-Pontefract,5,areas
2020-11-25T18:27:33Z,Mayo,5,areas
2020-11-25T18:27:33Z,Messines,5,areas
2020-11-25T18:27:33Z,Montebello,5,areas
2020-11-25T18:27:33Z,Montpellier,5,areas
2020-11-25T18:27:33Z,MRC du Pontiac,27,areas
2020-11-25T18:27:33Z,Mulgrave-et-Derry,5,areas
2020-11-25T18:27:33Z,Notre-Dame-de-la-Salette,5,areas
2020-11-25T18:27:33Z,Papineauville,7,areas
2020-11-25T18:27:33Z,Plaisance,5,areas
2020-11-25T18:27:33Z,Ripon,11,areas
2020-11-25T18:27:33Z,RLS de Gatineau,2829,rls
2020-11-25T18:27:33Z,RLS de Gatineau (active),327,rls
2020-11-25T18:27:33Z,RLS de la Vallée-de-la-Gatineau,58,rls
2020-11-25T18:27:33Z,RLS de la Vallée-de-la-Gatineau (active),5,rls
2020-11-25T18:27:33Z,RLS de Papineau,308,rls
2020-11-25T18:27:33Z,RLS de Papineau (active),29,rls
2020-11-25T18:27:33Z,RLS des Collines-de-l'Outaouais,153,rls
2020-11-25T18:27:33Z,RLS des Collines-de-l'Outaouais (active),12,rls
2020-11-25T18:27:33Z,RLS du Pontiac,39,rls
2020-11-25T18:27:33Z,RLS du Pontiac (active),5,rls
2020-11-25T18:27:33Z,Saint-André-Avellin,13,areas
2020-11-25T18:27:33Z,Saint-Émile-de-Suffolk,5,areas
2020-11-25T18:27:33Z,Sainte-Thérèse-de-la-Gatineau,5,areas
2020-11-25T18:27:33Z,Shawville,5,areas
2020-11-25T18:27:33Z,Thurso,19,areas
2020-11-25T18:27:33Z,To be determined,226,areas
2020-11-25T18:27:33Z,To be determined,12,rls
2020-11-25T18:27:33Z,To be determined (active),5,rls
2020-11-25T18:27:33Z,Total cases,3399,areas
2020-11-25T18:27:33Z,Total cases,3399,rls
2020-11-25T18:27:33Z,Total cases (active),380,rls
2020-11-25T18:27:33Z,Val-des-Bois,5,areas
2020-11-25T18:27:33Z,Val-des-Monts,40,areas
2020-11-26T15:09:13Z,Active cases,346,cases
2020-11-26T15:09:13Z,Aumond,5,areas
2020-11-26T15:09:13Z,Average screening test per day,329,cases
2020-11-26T15:09:13Z,Blue Sea,5,areas
2020-11-26T15:09:13Z,Boileau,5,areas
2020-11-26T15:09:13Z,Bouchette,5,areas
2020-11-26T15:09:13Z,Bowman,5,areas
2020-11-26T15:09:13Z,Campbell's Bay,5,areas
2020-11-26T15:09:13Z,Cantley,45,areas
2020-11-26T15:09:13Z,Chelsea,23,areas
2020-11-26T15:09:13Z,Chénéville,5,areas
2020-11-26T15:09:13Z,Cumulative cases,3426,cases
2020-11-26T15:09:13Z,Daily increase,27,cases
2020-11-26T15:09:13Z,Deaths,76,cases
2020-11-26T15:09:13Z,Déléage,6,areas
2020-11-26T15:09:13Z,Denholm,5,areas
2020-11-26T15:09:13Z,Fassett,5,areas
2020-11-26T15:09:13Z,Fort-Coulonge,5,areas
2020-11-26T15:09:13Z,Gatineau,2799,areas
2020-11-26T15:09:13Z,Gracefield,16,areas
2020-11-26T15:09:13Z,Healed/resolved cases,3004,cases
2020-11-26T15:09:13Z,L'Ange-Gardien,44,areas
2020-11-26T15:09:13Z,L'Île-du-Grand-Calumet,5,areas
2020-11-26T15:09:13Z,La Pêche,36,areas
2020-11-26T15:09:13Z,Lac-des-Plages,5,areas
2020-11-26T15:09:13Z,Lac-Rapide,5,areas
2020-11-26T15:09:13Z,Lac-Simon,5,areas
2020-11-26T15:09:13Z,Lochaber,5,areas
2020-11-26T15:09:13Z,Lochaber-Partie-Ouest,5,areas
2020-11-26T15:09:13Z,Low,5,areas
2020-11-26T15:09:13Z,Maniwaki,21,areas
2020-11-26T15:09:13Z,Mansfield-et-Pontefract,5,areas
2020-11-26T15:09:13Z,Mayo,5,areas
2020-11-26T15:09:13Z,Messines,5,areas
2020-11-26T15:09:13Z,Montebello,5,areas
2020-11-26T15:09:13Z,Montpellier,5,areas
2020-11-26T15:09:13Z,MRC du Pontiac,27,areas
2020-11-26T15:09:13Z,Mulgrave-et-Derry,5,areas
2020-11-26T15:09:13Z,Notre-Dame-de-la-Salette,5,areas
2020-11-26T15:09:13Z,Papineauville,7,areas
2020-11-26T15:09:13Z,Plaisance,5,areas
2020-11-26T15:09:13Z,Ripon,11,areas
2020-11-26T15:09:13Z,RLS de Gatineau,2856,rls
2020-11-26T15:09:13Z,RLS de Gatineau (active),294,rls
2020-11-26T15:09:13Z,RLS de la Vallée-de-la-Gatineau,58,rls
2020-11-26T15:09:13Z,RLS de la Vallée-de-la-Gatineau (active),5,rls
2020-11-26T15:09:13Z,RLS de Papineau,312,rls
2020-11-26T15:09:13Z,RLS de Papineau (active),31,rls
2020-11-26T15:09:13Z,RLS des Collines-de-l'Outaouais,155,rls
2020-11-26T15:09:13Z,RLS des Collines-de-l'Outaouais (active),12,rls
2020-11-26T15:09:13Z,RLS du Pontiac,40,rls
2020-11-26T15:09:13Z,RLS du Pontiac (active),5,rls
2020-11-26T15:09:13Z,Saint-André-Avellin,13,areas
2020-11-26T15:09:13Z,Saint-Émile-de-Suffolk,5,areas
2020-11-26T15:09:13Z,Sainte-Thérèse-de-la-Gatineau,5,areas
2020-11-26T15:09:13Z,Shawville,5,areas
2020-11-26T15:09:13Z,Thurso,19,areas
2020-11-26T15:09:13Z,To be determined,253,areas
2020-11-26T15:09:13Z,To be determined,5,rls
2020-11-26T15:09:13Z,To be determined (active),3,rls
2020-11-26T15:09:13Z,Total cases,3426,areas
2020-11-26T15:09:13Z,Total cases,3426,rls
2020-11-26T15:09:13Z,Total cases (active),346,rls
2020-11-26T15:09:13Z,Val-des-Bois,5,areas
2020-11-26T15:09:13Z,Val-des-Monts,40,areas
2020-11-28T08:50:42Z,Active cases,351,cases
2020-11-28T08:50:42Z,Aumond,5,areas
2020-11-28T08:50:42Z,Average screening test per day,395,cases
2020-11-28T08:50:42Z,Blue Sea,5,areas
2020-11-28T08:50:42Z,Boileau,5,areas
2020-11-28T08:50:42Z,Bouchette,5,areas
2020-11-28T08:50:42Z,Bowman,5,areas
2020-11-28T08:50:42Z,Campbell's Bay,5,areas
2020-11-28T08:50:42Z,Cantley,49,areas
2020-11-28T08:50:42Z,Chelsea,29,areas
2020-11-28T08:50:42Z,Chénéville,5,areas
2020-11-28T08:50:42Z,Cumulative cases,3491,cases
2020-11-28T08:50:42Z,Daily increase,36,cases
2020-11-28T08:50:42Z,Deaths,79,cases
2020-11-28T08:50:42Z,Déléage,6,areas
2020-11-28T08:50:42Z,Denholm,5,areas
2020-11-28T08:50:42Z,Fassett,5,areas
2020-11-28T08:50:42Z,Fort-Coulonge,5,areas
2020-11-28T08:50:42Z,Gatineau,3063,areas
2020-11-28T08:50:42Z,Gracefield,16,areas
2020-11-28T08:50:42Z,Grand-Remous,5,areas
2020-11-28T08:50:42Z,Healed/resolved cases,3061,cases
2020-11-28T08:50:42Z,L'Ange-Gardien,51,areas
2020-11-28T08:50:42Z,L'Île-du-Grand-Calumet,5,areas
2020-11-28T08:50:42Z,La Pêche,39,areas
2020-11-28T08:50:42Z,Lac-des-Plages,5,areas
2020-11-28T08:50:42Z,Lac-Rapide,5,areas
2020-11-28T08:50:42Z,Lac-Simon,5,areas
2020-11-28T08:50:42Z,Lochaber,5,areas
2020-11-28T08:50:42Z,Lochaber-Partie-Ouest,5,areas
2020-11-28T08:50:42Z,Low,5,areas
2020-11-28T08:50:42Z,Maniwaki,21,areas
2020-11-28T08:50:42Z,Mansfield-et-Pontefract,5,areas
2020-11-28T08:50:42Z,Mayo,5,areas
2020-11-28T08:50:42Z,Messines,5,areas
2020-11-28T08:50:42Z,Montebello,10,areas
2020-11-28T08:50:42Z,Montpellier,5,areas
2020-11-28T08:50:42Z,MRC du Pontiac,29,areas
2020-11-28T08:50:42Z,Mulgrave-et-Derry,5,areas
2020-11-28T08:50:42Z,Notre-Dame-de-la-Salette,5,areas
2020-11-28T08:50:42Z,Papineauville,9,areas
2020-11-28T08:50:42Z,Plaisance,5,areas
2020-11-28T08:50:42Z,Ripon,11,areas
2020-11-28T08:50:42Z,RLS de Gatineau,2904,rls
2020-11-28T08:50:42Z,RLS de Gatineau (active),290,rls
2020-11-28T08:50:42Z,RLS de la Vallée-de-la-Gatineau,59,rls
2020-11-28T08:50:42Z,RLS de la Vallée-de-la-Gatineau (active),5,rls
2020-11-28T08:50:42Z,RLS de Papineau,322,rls
2020-11-28T08:50:42Z,RLS de Papineau (active),35,rls
2020-11-28T08:50:42Z,RLS des Collines-de-l'Outaouais,159,rls
2020-11-28T08:50:42Z,RLS des Collines-de-l'Outaouais (active),14,rls
2020-11-28T08:50:42Z,RLS du Pontiac,40,rls
2020-11-28T08:50:42Z,RLS du Pontiac (active),5,rls
2020-11-28T08:50:42Z,Saint-André-Avellin,13,areas
2020-11-28T08:50:42Z,Saint-Émile-de-Suffolk,5,areas
2020-11-28T08:50:42Z,Sainte-Thérèse-de-la-Gatineau,5,areas
2020-11-28T08:50:42Z,Shawville,5,areas
2020-11-28T08:50:42Z,Thurso,20,areas
2020-11-28T08:50:42Z,To be determined,12,areas
2020-11-28T08:50:42Z,To be determined,7,rls
2020-11-28T08:50:42Z,To be determined (active),5,rls
2020-11-28T08:50:42Z,Total cases,3491,areas
2020-11-28T08:50:42Z,Total cases,3491,rls
2020-11-28T08:50:42Z,Total cases (active),351,rls
2020-11-28T08:50:42Z,Val-des-Bois,7,areas
2020-11-28T08:50:42Z,Val-des-Monts,44,areas
2020-11-29T00:42:07Z,Active cases,347,cases
2020-11-29T00:42:07Z,Aumond,5,areas
2020-11-29T00:42:07Z,Average screening test per day,395,cases
2020-11-29T00:42:07Z,Blue Sea,5,areas
2020-11-29T00:42:07Z,Boileau,5,areas
2020-11-29T00:42:07Z,Bouchette,5,areas
2020-11-29T00:42:07Z,Bowman,5,areas
2020-11-29T00:42:07Z,Campbell's Bay,5,areas
2020-11-29T00:42:07Z,Cantley,49,areas
2020-11-29T00:42:07Z,Chelsea,29,areas
2020-11-29T00:42:07Z,Chénéville,5,areas
2020-11-29T00:42:07Z,Cumulative cases,3524,cases
2020-11-29T00:42:07Z,Daily increase,33,cases
2020-11-29T00:42:07Z,Deaths,80,cases
2020-11-29T00:42:07Z,Déléage,6,areas
2020-11-29T00:42:07Z,Denholm,5,areas
2020-11-29T00:42:07Z,Fassett,5,areas
2020-11-29T00:42:07Z,Fort-Coulonge,5,areas
2020-11-29T00:42:07Z,Gatineau,3063,areas
2020-11-29T00:42:07Z,Gracefield,16,areas
2020-11-29T00:42:07Z,Grand-Remous,5,areas
2020-11-29T00:42:07Z,Healed/resolved cases,3097,cases
2020-11-29T00:42:07Z,L'Ange-Gardien,51,areas
2020-11-29T00:42:07Z,L'Île-du-Grand-Calumet,5,areas
2020-11-29T00:42:07Z,La Pêche,39,areas
2020-11-29T00:42:07Z,Lac-des-Plages,5,areas
2020-11-29T00:42:07Z,Lac-Rapide,5,areas
2020-11-29T00:42:07Z,Lac-Simon,5,areas
2020-11-29T00:42:07Z,Lochaber,5,areas
2020-11-29T00:42:07Z,Lochaber-Partie-Ouest,5,areas
2020-11-29T00:42:07Z,Low,5,areas
2020-11-29T00:42:07Z,Maniwaki,21,areas
2020-11-29T00:42:07Z,Mansfield-et-Pontefract,5,areas
2020-11-29T00:42:07Z,Mayo,5,areas
2020-11-29T00:42:07Z,Messines,5,areas
2020-11-29T00:42:07Z,Montebello,10,areas
2020-11-29T00:42:07Z,Montpellier,5,areas
2020-11-29T00:42:07Z,MRC du Pontiac,29,areas
2020-11-29T00:42:07Z,Mulgrave-et-Derry,5,areas
2020-11-29T00:42:07Z,Notre-Dame-de-la-Salette,5,areas
2020-11-29T00:42:07Z,Papineauville,9,areas
2020-11-29T00:42:07Z,Plaisance,5,areas
2020-11-29T00:42:07Z,Ripon,11,areas
2020-11-29T00:42:07Z,RLS de Gatineau,2904,rls
2020-11-29T00:42:07Z,RLS de Gatineau (active),290,rls
2020-11-29T00:42:07Z,RLS de la Vallée-de-la-Gatineau,59,rls
2020-11-29T00:42:07Z,RLS de la Vallée-de-la-Gatineau (active),5,rls
2020-11-29T00:42:07Z,RLS de Papineau,322,rls
2020-11-29T00:42:07Z,RLS de Papineau (active),35,rls
2020-11-29T00:42:07Z,RLS des Collines-de-l'Outaouais,159,rls
2020-11-29T00:42:07Z,RLS des Collines-de-l'Outaouais (active),14,rls
2020-11-29T00:42:07Z,RLS du Pontiac,40,rls
2020-11-29T00:42:07Z,RLS du Pontiac (active),5,rls
2020-11-29T00:42:07Z,Saint-André-Avellin,13,areas
2020-11-29T00:42:07Z,Saint-Émile-de-Suffolk,5,areas
2020-11-29T00:42:07Z,Sainte-Thérèse-de-la-Gatineau,5,areas
2020-11-29T00:42:07Z,Shawville,5,areas
2020-11-29T00:42:07Z,Thurso,20,areas
2020-11-29T00:42:07Z,To be determined,12,areas
2020-11-29T00:42:07Z,To be determined,7,rls
2020-11-29T00:42:07Z,To be determined (active),5,rls
2020-11-29T00:42:07Z,Total cases,3491,areas
2020-11-29T00:42:07Z,Total cases,3491,rls
2020-11-29T00:42:07Z,Total cases (active),351,rls
2020-11-29T00:42:07Z,Val-des-Bois,7,areas
2020-11-29T00:42:07Z,Val-des-Monts,44,areas
2020-12-05T23:45:01Z,Active cases,253,cases
2020-12-05T23:45:01Z,Aumond,5,areas
2020-12-05T23:45:01Z,Average screening test per day,395,cases
2020-12-05T23:45:01Z,Blue Sea,5,areas
2020-12-05T23:45:01Z,Boileau,5,areas
2020-12-05T23:45:01Z,Bouchette,5,areas
2020-12-05T23:45:01Z,Bowman,5,areas
2020-12-05T23:45:01Z,Campbell's Bay,5,areas
2020-12-05T23:45:01Z,Cantley,52,areas
2020-12-05T23:45:01Z,Chelsea,28,areas
2020-12-05T23:45:01Z,Chénéville,5,areas
2020-12-05T23:45:01Z,Cumulative cases,3687,cases
2020-12-05T23:45:01Z,Daily increase,47,cases
2020-12-05T23:45:01Z,Deaths,85,cases
2020-12-05T23:45:01Z,Déléage,7,areas
2020-12-05T23:45:01Z,Denholm,5,areas
2020-12-05T23:45:01Z,Fassett,5,areas
2020-12-05T23:45:01Z,Fort-Coulonge,5,areas
2020-12-05T23:45:01Z,Gatineau,3166,areas
2020-12-05T23:45:01Z,Gracefield,16,areas
2020-12-05T23:45:01Z,Grand-Remous,5,areas
2020-12-05T23:45:01Z,Healed/resolved cases,3349,cases
2020-12-05T23:45:01Z,Kazabazua,5,areas
2020-12-05T23:45:01Z,L'Ange-Gardien,55,areas
2020-12-05T23:45:01Z,L'Île-du-Grand-Calumet,5,areas
2020-12-05T23:45:01Z,La Pêche,41,areas
2020-12-05T23:45:01Z,Lac-des-Plages,5,areas
2020-12-05T23:45:01Z,Lac-Rapide,5,areas
2020-12-05T23:45:01Z,Lac-Simon,5,areas
2020-12-05T23:45:01Z,Lochaber,5,areas
2020-12-05T23:45:01Z,Lochaber-Partie-Ouest,5,areas
2020-12-05T23:45:01Z,Low,5,areas
2020-12-05T23:45:01Z,Maniwaki,21,areas
2020-12-05T23:45:01Z,Mansfield-et-Pontefract,5,areas
2020-12-05T23:45:01Z,Mayo,5,areas
2020-12-05T23:45:01Z,Messines,5,areas
2020-12-05T23:45:01Z,Montebello,10,areas
2020-12-05T23:45:01Z,Montpellier,5,areas
2020-12-05T23:45:01Z,MRC du Pontiac,30,areas
2020-12-05T23:45:01Z,Mulgrave-et-Derry,5,areas
2020-12-05T23:45:01Z,Notre-Dame-de-la-Salette,5,areas
2020-12-05T23:45:01Z,Otter Lake,5,areas
2020-12-05T23:45:01Z,Papineauville,9,areas
2020-12-05T23:45:01Z,Plaisance,5,areas
2020-12-05T23:45:01Z,Ripon,11,areas
2020-12-05T23:45:01Z,RLS de Gatineau,3010,rls
2020-12-05T23:45:01Z,RLS de Gatineau (active),187,rls
2020-12-05T23:45:01Z,RLS de la Vallée-de-la-Gatineau,65,rls
2020-12-05T23:45:01Z,RLS de la Vallée-de-la-Gatineau (active),8,rls
2020-12-05T23:45:01Z,RLS de Papineau,353,rls
2020-12-05T23:45:01Z,RLS de Papineau (active),42,rls
2020-12-05T23:45:01Z,RLS des Collines-de-l'Outaouais,165,rls
2020-12-05T23:45:01Z,RLS des Collines-de-l'Outaouais (active),7,rls
2020-12-05T23:45:01Z,RLS du Pontiac,43,rls
2020-12-05T23:45:01Z,RLS du Pontiac (active),5,rls
2020-12-05T23:45:01Z,Saint-André-Avellin,25,areas
2020-12-05T23:45:01Z,Saint-Émile-de-Suffolk,5,areas
2020-12-05T23:45:01Z,Sainte-Thérèse-de-la-Gatineau,5,areas
2020-12-05T23:45:01Z,Shawville,5,areas
2020-12-05T23:45:01Z,Thurso,20,areas
2020-12-05T23:45:01Z,To be determined,23,areas
2020-12-05T23:45:01Z,To be determined,4,rls
2020-12-05T23:45:01Z,To be determined (active),5,rls
2020-12-05T23:45:01Z,Total cases,3640,areas
2020-12-05T23:45:01Z,Total cases,3640,rls
2020-12-05T23:45:01Z,Total cases (active),248,rls
2020-12-05T23:45:01Z,Val-des-Bois,7,areas
2020-12-05T23:45:01Z,Val-des-Monts,47,areas
2020-12-09T20:58:52Z,Active cases,294,cases
2020-12-09T20:58:52Z,Aumond,5,areas
2020-12-09T20:58:52Z,Average screening test per day,365,cases
2020-12-09T20:58:52Z,Blue Sea,5,areas
2020-12-09T20:58:52Z,Boileau,5,areas
2020-12-09T20:58:52Z,Bouchette,5,areas
2020-12-09T20:58:52Z,Bowman,5,areas
2020-12-09T20:58:52Z,Campbell's Bay,5,areas
2020-12-09T20:58:52Z,Cantley,56,areas
2020-12-09T20:58:52Z,Chelsea,31,areas
2020-12-09T20:58:52Z,Chénéville,5,areas
2020-12-09T20:58:52Z,Cumulative cases,3806,cases
2020-12-09T20:58:52Z,Daily increase,37,cases
2020-12-09T20:58:52Z,Deaths,88,cases
2020-12-09T20:58:52Z,Déléage,9,areas
2020-12-09T20:58:52Z,Denholm,5,areas
2020-12-09T20:58:52Z,Fassett,5,areas
2020-12-09T20:58:52Z,Fort-Coulonge,5,areas
2020-12-09T20:58:52Z,Gatineau,3273,areas
2020-12-09T20:58:52Z,Gracefield,21,areas
2020-12-09T20:58:52Z,Grand-Remous,5,areas
2020-12-09T20:58:52Z,Healed/resolved cases,3424,cases
2020-12-09T20:58:52Z,Kazabazua,5,areas
2020-12-09T20:58:52Z,L'Ange-Gardien,56,areas
2020-12-09T20:58:52Z,L'Île-du-Grand-Calumet,5,areas
2020-12-09T20:58:52Z,La Pêche,43,areas
2020-12-09T20:58:52Z,Lac-des-Plages,5,areas
2020-12-09T20:58:52Z,Lac-Rapide,5,areas
2020-12-09T20:58:52Z,Lac-Simon,5,areas
2020-12-09T20:58:52Z,Lochaber,5,areas
2020-12-09T20:58:52Z,Lochaber-Partie-Ouest,5,areas
2020-12-09T20:58:52Z,Low,5,areas
2020-12-09T20:58:52Z,Maniwaki,23,areas
2020-12-09T20:58:52Z,Mansfield-et-Pontefract,5,areas
2020-12-09T20:58:52Z,Mayo,5,areas
2020-12-09T20:58:52Z,Messines,5,areas
2020-12-09T20:58:52Z,Montebello,12,areas
2020-12-09T20:58:52Z,Montpellier,7,areas
2020-12-09T20:58:52Z,MRC du Pontiac,35,areas
2020-12-09T20:58:52Z,Mulgrave-et-Derry,5,areas
2020-12-09T20:58:52Z,Namur,5,areas
2020-12-09T20:58:52Z,Notre-Dame-de-la-Salette,5,areas
2020-12-09T20:58:52Z,Otter Lake,5,areas
2020-12-09T20:58:52Z,Papineauville,11,areas
2020-12-09T20:58:52Z,Plaisance,5,areas
2020-12-09T20:58:52Z,Ripon,12,areas
2020-12-09T20:58:52Z,RLS de Gatineau,3103,rls
2020-12-09T20:58:52Z,RLS de Gatineau (active),193,rls
2020-12-09T20:58:52Z,RLS de la Vallée-de-la-Gatineau,83,rls
2020-12-09T20:58:52Z,RLS de la Vallée-de-la-Gatineau (active),23,rls
2020-12-09T20:58:52Z,RLS de Papineau,386,rls
2020-12-09T20:58:52Z,RLS de Papineau (active),54,rls
2020-12-09T20:58:52Z,RLS des Collines-de-l'Outaouais,180,rls
2020-12-09T20:58:52Z,RLS des Collines-de-l'Outaouais (active),14,rls
2020-12-09T20:58:52Z,RLS du Pontiac,50,rls
2020-12-09T20:58:52Z,RLS du Pontiac (active),9,rls
2020-12-09T20:58:52Z,Saint-André-Avellin,42,areas
2020-12-09T20:58:52Z,Saint-Émile-de-Suffolk,7,areas
2020-12-09T20:58:52Z,Sainte-Thérèse-de-la-Gatineau,5,areas
2020-12-09T20:58:52Z,Shawville,5,areas
2020-12-09T20:58:52Z,Thurso,21,areas
2020-12-09T20:58:52Z,To be determined,9,areas
2020-12-09T20:58:52Z,To be determined,5,rls
2020-12-09T20:58:52Z,To be determined (active),5,rls
2020-12-09T20:58:52Z,Total cases,3806,areas
2020-12-09T20:58:52Z,Total cases,3806,rls
2020-12-09T20:58:52Z,Total cases (active),294,rls
2020-12-09T20:58:52Z,Val-des-Bois,7,areas
2020-12-09T20:58:52Z,Val-des-Monts,54,areas
2020-12-09T23:43:54Z,Active cases,294,cases
2020-12-09T23:43:54Z,Aumond,5,areas
2020-12-09T23:43:54Z,Average screening test per day,365,cases
2020-12-09T23:43:54Z,Blue Sea,5,areas
2020-12-09T23:43:54Z,Boileau,5,areas
2020-12-09T23:43:54Z,Bouchette,5,areas
2020-12-09T23:43:54Z,Bowman,5,areas
2020-12-09T23:43:54Z,Campbell's Bay,5,areas
2020-12-09T23:43:54Z,Cantley,56,areas
2020-12-09T23:43:54Z,Chelsea,31,areas
2020-12-09T23:43:54Z,Chénéville,5,areas
2020-12-09T23:43:54Z,Cumulative cases,3806,cases
2020-12-09T23:43:54Z,Daily increase,37,cases
2020-12-09T23:43:54Z,Deaths,88,cases
2020-12-09T23:43:54Z,Déléage,9,areas
2020-12-09T23:43:54Z,Denholm,5,areas
2020-12-09T23:43:54Z,Fassett,5,areas
2020-12-09T23:43:54Z,Fort-Coulonge,5,areas
2020-12-09T23:43:54Z,Gatineau,3273,areas
2020-12-09T23:43:54Z,Gracefield,21,areas
2020-12-09T23:43:54Z,Grand-Remous,5,areas
2020-12-09T23:43:54Z,Healed/resolved cases,3424,cases
2020-12-09T23:43:54Z,Kazabazua,5,areas
2020-12-09T23:43:54Z,L'Ange-Gardien,56,areas
2020-12-09T23:43:54Z,L'Île-du-Grand-Calumet,5,areas
2020-12-09T23:43:54Z,La Pêche,43,areas
2020-12-09T23:43:54Z,Lac-des-Plages,5,areas
2020-12-09T23:43:54Z,Lac-Rapide,5,areas
2020-12-09T23:43:54Z,Lac-Simon,5,areas
2020-12-09T23:43:54Z,Lochaber,5,areas
2020-12-09T23:43:54Z,Lochaber-Partie-Ouest,5,areas
2020-12-09T23:43:54Z,Low,5,areas
2020-12-09T23:43:54Z,Maniwaki,23,areas
2020-12-09T23:43:54Z,Mansfield-et-Pontefract,5,areas
2020-12-09T23:43:54Z,Mayo,5,areas
2020-12-09T23:43:54Z,Messines,5,areas
2020-12-09T23:43:54Z,Montebello,12,areas
2020-12-09T23:43:54Z,Montpellier,7,areas
2020-12-09T23:43:54Z,MRC du Pontiac,35,areas
2020-12-09T23:43:54Z,Mulgrave-et-Derry,5,areas
2020-12-09T23:43:54Z,Namur,5,areas
2020-12-09T23:43:54Z,Notre-Dame-de-la-Salette,5,areas
2020-12-09T23:43:54Z,Otter Lake,5,areas
2020-12-09T23:43:54Z,Papineauville,11,areas
2020-12-09T23:43:54Z,Plaisance,5,areas
2020-12-09T23:43:54Z,Ripon,12,areas
2020-12-09T23:43:54Z,RLS de Gatineau,3103,rls
2020-12-09T23:43:54Z,RLS de Gatineau (active),193,rls
2020-12-09T23:43:54Z,RLS de la Vallée-de-la-Gatineau,83,rls
2020-12-09T23:43:54Z,RLS de la Vallée-de-la-Gatineau (active),23,rls
2020-12-09T23:43:54Z,RLS de Papineau,386,rls
2020-12-09T23:43:54Z,RLS de Papineau (active),54,rls
2020-12-09T23:43:54Z,RLS des Collines-de-l'Outaouais,180,rls
2020-12-09T23:43:54Z,RLS des Collines-de-l'Outaouais (active),14,rls
2020-12-09T23:43:54Z,RLS du Pontiac,50,rls
2020-12-09T23:43:54Z,RLS du Pontiac (active),9,rls
2020-12-09T23:43:54Z,Saint-André-Avellin,42,areas
2020-12-09T23:43:54Z,Saint-Émile-de-Suffolk,7,areas
2020-12-09T23:43:54Z,Sainte-Thérèse-de-la-Gatineau,5,areas
2020-12-09T23:43:54Z,Shawville,5,areas
2020-12-09T23:43:54Z,Thurso,21,areas
2020-12-09T23:43:54Z,To be determined,9,areas
2020-12-09T23:43:54Z,To be determined,5,rls
2020-12-09T23:43:54Z,To be determined (active),5,rls
2020-12-09T23:43:54Z,Total cases,3806,areas
2020-12-09T23:43:54Z,Total cases,3806,rls
2020-12-09T23:43:54Z,Total cases (active),294,rls
2020-12-09T23:43:54Z,Val-des-Bois,7,areas
2020-12-09T23:43:54Z,Val-des-Monts,54,areas
2020-12-10T17:45:02Z,Active cases,294,cases
2020-12-10T17:45:02Z,Aumond,5,areas
2020-12-10T17:45:02Z,Average screening test per day,365,cases
2020-12-10T17:45:02Z,Blue Sea,5,areas
2020-12-10T17:45:02Z,Boileau,5,areas
2020-12-10T17:45:02Z,Bouchette,5,areas
2020-12-10T17:45:02Z,Bowman,5,areas
2020-12-10T17:45:02Z,Campbell's Bay,5,areas
2020-12-10T17:45:02Z,Cantley,56,areas
2020-12-10T17:45:02Z,Chelsea,31,areas
2020-12-10T17:45:02Z,Chénéville,5,areas
2020-12-10T17:45:02Z,Cumulative cases,3806,cases
2020-12-10T17:45:02Z,Daily increase,37,cases
2020-12-10T17:45:02Z,Deaths,88,cases
2020-12-10T17:45:02Z,Déléage,9,areas
2020-12-10T17:45:02Z,Denholm,5,areas
2020-12-10T17:45:02Z,Fassett,5,areas
2020-12-10T17:45:02Z,Fort-Coulonge,5,areas
2020-12-10T17:45:02Z,Gatineau,3273,areas
2020-12-10T17:45:02Z,Gracefield,21,areas
2020-12-10T17:45:02Z,Grand-Remous,5,areas
2020-12-10T17:45:02Z,Healed/resolved cases,3424,cases
2020-12-10T17:45:02Z,Kazabazua,5,areas
2020-12-10T17:45:02Z,L'Ange-Gardien,56,areas
2020-12-10T17:45:02Z,L'Île-du-Grand-Calumet,5,areas
2020-12-10T17:45:02Z,La Pêche,43,areas
2020-12-10T17:45:02Z,Lac-des-Plages,5,areas
2020-12-10T17:45:02Z,Lac-Rapide,5,areas
2020-12-10T17:45:02Z,Lac-Simon,5,areas
2020-12-10T17:45:02Z,Lochaber,5,areas
2020-12-10T17:45:02Z,Lochaber-Partie-Ouest,5,areas
2020-12-10T17:45:02Z,Low,5,areas
2020-12-10T17:45:02Z,Maniwaki,23,areas
2020-12-10T17:45:02Z,Mansfield-et-Pontefract,5,areas
